domain_code,domain,area_code_(m49),area,element_code,element,months_code,months,year_code,year,unit,value,flag,flag_description,pollution_level
0,0,0.0,0,1.0,1,-0.9742313910673176,0,0.6225317562548818,0.6225317562548818,0,1.5124587381106829,0,0,Medium
0,0,0.0,0,1.0,1,-0.9742313910673176,0,0.6766649524509584,0.6766649524509584,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,0.7307981486470351,0.7307981486470351,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,0.7849313448431118,0.7849313448431118,0,3.4616390457256427,0,0,Medium
0,0,0.0,0,1.0,1,-0.9742313910673176,0,0.8390645410391885,0.8390645410391885,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,0.8931977372352651,0.8931977372352651,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,0.9473309334313418,0.9473309334313418,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.0014641296274185,1.0014641296274185,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.0555973258234952,1.0555973258234952,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.109730522019572,1.109730522019572,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.1638637182156484,1.1638637182156484,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.217996914411725,1.217996914411725,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.2721301106078018,1.2721301106078018,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.3262633068038785,1.3262633068038785,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.3803965029999552,1.3803965029999552,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.434529699196032,1.434529699196032,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.4886628953921086,1.4886628953921086,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.542796091588185,1.542796091588185,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.5969292877842618,1.5969292877842618,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.6510624839803385,1.6510624839803385,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.9742313910673176,0,1.7051956801764152,1.7051956801764152,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.7051956801764152,-1.7051956801764152,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.6510624839803385,-1.6510624839803385,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.5969292877842618,-1.5969292877842618,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.542796091588185,-1.542796091588185,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.4886628953921086,-1.4886628953921086,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.434529699196032,-1.434529699196032,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.3803965029999552,-1.3803965029999552,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.3262633068038785,-1.3262633068038785,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.2721301106078018,-1.2721301106078018,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.217996914411725,-1.217996914411725,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.1638637182156484,-1.1638637182156484,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.109730522019572,-1.109730522019572,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.0555973258234952,-1.0555973258234952,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-1.0014641296274185,-1.0014641296274185,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.9473309334313418,-0.9473309334313418,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.8931977372352651,-0.8931977372352651,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.8390645410391885,-0.8390645410391885,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.7849313448431118,-0.7849313448431118,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.7307981486470351,-0.7307981486470351,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.6766649524509584,-0.6766649524509584,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.6225317562548818,-0.6225317562548818,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.5683985600588051,-0.5683985600588051,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.5142653638627284,-0.5142653638627284,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.4601321676666517,-0.4601321676666517,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.40599897147057507,-0.40599897147057507,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.35186577527449836,-0.35186577527449836,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.2977325790784217,-0.2977325790784217,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.24359938288234503,-0.24359938288234503,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.18946618668626836,-0.18946618668626836,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.13533299049019168,-0.13533299049019168,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.08119979429411502,-0.08119979429411502,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,-0.027066598098038335,-0.027066598098038335,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.027066598098038335,0.027066598098038335,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.08119979429411502,0.08119979429411502,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.13533299049019168,0.13533299049019168,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.18946618668626836,0.18946618668626836,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.24359938288234503,0.24359938288234503,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.2977325790784217,0.2977325790784217,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.35186577527449836,0.35186577527449836,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.40599897147057507,0.40599897147057507,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.4601321676666517,0.4601321676666517,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.5142653638627284,0.5142653638627284,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.5683985600588051,0.5683985600588051,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.6225317562548818,0.6225317562548818,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.6766649524509584,0.6766649524509584,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.7307981486470351,0.7307981486470351,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.7849313448431118,0.7849313448431118,0,-0.07917961958674019,0,0,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.8390645410391885,0.8390645410391885,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.8931977372352651,0.8931977372352651,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,0.9473309334313418,0.9473309334313418,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.0014641296274185,1.0014641296274185,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.0555973258234952,1.0555973258234952,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.109730522019572,1.109730522019572,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.1638637182156484,1.1638637182156484,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.217996914411725,1.217996914411725,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.2721301106078018,1.2721301106078018,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.3262633068038785,1.3262633068038785,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.3803965029999552,1.3803965029999552,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.434529699196032,1.434529699196032,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.4886628953921086,1.4886628953921086,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.542796091588185,1.542796091588185,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.5969292877842618,1.5969292877842618,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.6510624839803385,1.6510624839803385,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.9742313910673176,0,1.7051956801764152,1.7051956801764152,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.7051956801764152,-1.7051956801764152,0,0.02750628482413775,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.6510624839803385,-1.6510624839803385,0,-2.080261177996182,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.5969292877842618,-1.5969292877842618,0,0.8608097003577525,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.542796091588185,-1.542796091588185,0,-1.048002967750389,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.4886628953921086,-1.4886628953921086,0,-2.4233861138041406,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.434529699196032,-1.434529699196032,0,-0.6414431698602864,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.3803965029999552,-1.3803965029999552,0,-1.6275669349554291,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.3262633068038785,-1.3262633068038785,0,-1.6073831152020197,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.2721301106078018,-1.2721301106078018,0,-0.15126469013463079,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.217996914411725,-1.217996914411725,0,-0.9615008830929204,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.1638637182156484,-1.1638637182156484,0,-2.1552296513659877,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.109730522019572,-1.109730522019572,0,-0.7856133109560675,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.0555973258234952,-1.0555973258234952,0,-0.5780083077781427,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-1.0014641296274185,-1.0014641296274185,0,-0.857698381503958,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.9473309334313418,-0.9473309334313418,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.8931977372352651,-0.8931977372352651,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.8390645410391885,-0.8390645410391885,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.7849313448431118,-0.7849313448431118,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.7307981486470351,-0.7307981486470351,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.6766649524509584,-0.6766649524509584,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.6225317562548818,-0.6225317562548818,0,1.229885261562952,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.5683985600588051,-0.5683985600588051,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.5142653638627284,-0.5142653638627284,0,2.755205354356316,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.4601321676666517,-0.4601321676666517,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.40599897147057507,-0.40599897147057507,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.35186577527449836,-0.35186577527449836,0,0.7973748382756087,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.2977325790784217,-0.2977325790784217,0,1.746014366685848,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.24359938288234503,-0.24359938288234503,0,1.0280470640288584,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.18946618668626836,-0.18946618668626836,0,-1.1143212326544483,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.13533299049019168,-0.13533299049019168,0,-0.9326668548737641,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.08119979429411502,-0.08119979429411502,0,-2.9510488302146998,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,-0.027066598098038335,-0.027066598098038335,0,-2.9510488302146998,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.027066598098038335,0.027066598098038335,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.08119979429411502,0.08119979429411502,0,1.6854629074256202,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.13533299049019168,0.13533299049019168,0,1.085715120467171,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.18946618668626836,0.18946618668626836,0,0.07652413279670336,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.24359938288234503,0.24359938288234503,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.2977325790784217,0.2977325790784217,0,1.6623956848502952,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.35186577527449836,0.35186577527449836,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.40599897147057507,0.40599897147057507,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.4601321676666517,0.4601321676666517,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.5142653638627284,0.5142653638627284,0,-0.06187920265524644,0,0,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.5683985600588051,0.5683985600588051,0,1.4865081127134425,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.6225317562548818,0.6225317562548818,0,0.9559619934809681,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.6766649524509584,0.6766649524509584,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.7307981486470351,0.7307981486470351,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.7849313448431118,0.7849313448431118,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.8390645410391885,0.8390645410391885,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.8931977372352651,0.8931977372352651,0,1.397122625234058,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,0.9473309334313418,0.9473309334313418,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.0014641296274185,1.0014641296274185,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.0555973258234952,1.0555973258234952,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.109730522019572,1.109730522019572,0,2.651402852767353,0,0,Medium
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.1638637182156484,1.1638637182156484,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.217996914411725,1.217996914411725,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.2721301106078018,1.2721301106078018,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.3262633068038785,1.3262633068038785,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.3803965029999552,1.3803965029999552,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.434529699196032,1.434529699196032,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.4886628953921086,1.4886628953921086,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.542796091588185,1.542796091588185,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.5969292877842618,1.5969292877842618,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.6510624839803385,1.6510624839803385,0,0.004439062248812916,1,1,Low
0,0,0.0,0,1.0,1,-0.8086120545858766,11,1.7051956801764152,1.7051956801764152,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.7051956801764152,-1.7051956801764152,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.6510624839803385,-1.6510624839803385,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.5969292877842618,-1.5969292877842618,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.542796091588185,-1.542796091588185,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.4886628953921086,-1.4886628953921086,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.434529699196032,-1.434529699196032,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.3803965029999552,-1.3803965029999552,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.3262633068038785,-1.3262633068038785,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.2721301106078018,-1.2721301106078018,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.217996914411725,-1.217996914411725,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.1638637182156484,-1.1638637182156484,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.109730522019572,-1.109730522019572,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.0555973258234952,-1.0555973258234952,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-1.0014641296274185,-1.0014641296274185,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.9473309334313418,-0.9473309334313418,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.8931977372352651,-0.8931977372352651,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.8390645410391885,-0.8390645410391885,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.7849313448431118,-0.7849313448431118,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.7307981486470351,-0.7307981486470351,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.6766649524509584,-0.6766649524509584,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.6225317562548818,-0.6225317562548818,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.5683985600588051,-0.5683985600588051,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.5142653638627284,-0.5142653638627284,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.4601321676666517,-0.4601321676666517,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.40599897147057507,-0.40599897147057507,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.35186577527449836,-0.35186577527449836,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.2977325790784217,-0.2977325790784217,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.24359938288234503,-0.24359938288234503,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.18946618668626836,-0.18946618668626836,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.13533299049019168,-0.13533299049019168,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.08119979429411502,-0.08119979429411502,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,-0.027066598098038335,-0.027066598098038335,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.027066598098038335,0.027066598098038335,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.08119979429411502,0.08119979429411502,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.13533299049019168,0.13533299049019168,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.18946618668626836,0.18946618668626836,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.24359938288234503,0.24359938288234503,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.2977325790784217,0.2977325790784217,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.35186577527449836,0.35186577527449836,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.40599897147057507,0.40599897147057507,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.4601321676666517,0.4601321676666517,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.5142653638627284,0.5142653638627284,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.5683985600588051,0.5683985600588051,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.6225317562548818,0.6225317562548818,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.6766649524509584,0.6766649524509584,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.7307981486470351,0.7307981486470351,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.7849313448431118,0.7849313448431118,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.8390645410391885,0.8390645410391885,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.8931977372352651,0.8931977372352651,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,0.9473309334313418,0.9473309334313418,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.0014641296274185,1.0014641296274185,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.0555973258234952,1.0555973258234952,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.109730522019572,1.109730522019572,0,-0.03881198007992145,0,0,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.1638637182156484,1.1638637182156484,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.217996914411725,1.217996914411725,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.2721301106078018,1.2721301106078018,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.3262633068038785,1.3262633068038785,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.3803965029999552,1.3803965029999552,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.434529699196032,1.434529699196032,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.4886628953921086,1.4886628953921086,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.542796091588185,1.542796091588185,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.5969292877842618,1.5969292877842618,0,0.004439062248812916,1,1,Low
0,0,0.0,0,-1.0,0,-0.8086120545858766,11,1.6510624839803385,1.6510624839803385,0,0.004439062248812916,1,1,Low
